0.0078,0.0051,0.0052,0.0059,0.0053,0.0053,0.0053,0.0053,0.0049,0.0060,0.0063,0.0056,0.0053,0.0062,0.0059,0.0052,0.0055,0.0053,0.0062,0.0053,0.0058,0.0051,0.0050,0.0057,0.0057,0.0056,0.0047,0.0055,0.0048,0.0052,0.0054,0.0057,0.0052,0.0059,0.0058,0.0051,0.0061,0.0053,0.0055,0.0055,0.0050,0.0054,0.0051,0.0053,0.0048,0.0056,0.0056,0.0043,0.0060,0.0051,0.0052,0.0061,0.0054,0.0061,0.0063,0.0064,0.0059,0.0055,0.0053,0.0049,0.0050,0.0050,0.0052,0.0055,0.0060,0.0050,0.0052,0.0062,0.0061,0.0058,0.0052,0.0053,0.0064,0.0054,0.0054,0.0061,0.0058,0.0056,0.0053,0.0055,0.0048,0.0060,0.0058,0.0058,0.0060,0.0060,0.0056,0.0063,0.0058,0.0059,0.0057,0.0052,0.0055,0.0054,0.0051,0.0059,0.0054,0.0060,0.0055,0.0056,0.0060,0.0053,0.0051,0.0063,0.0060,0.0064,0.0052,0.0062,0.0065,0.0057,0.0060,0.0048,0.0061,0.0056,0.0057,0.0059,0.0058,0.0054,0.0056,0.0054,0.0063,0.0053,0.0057,0.0051,0.0054,0.0054,0.0062,0.0068,0.0058,0.0055,0.0064,0.0065,0.0056,0.0051,0.0057,0.0053,0.0061,0.0048,0.0060,0.0065,0.0060,0.0051,0.0047,0.0060,0.0052,0.0069,0.0056,0.0058,0.0060,0.0056,0.0056,0.0049,0.0057,0.0066,0.0055,0.0067,0.0061,0.0057,0.0054,0.0050,0.0059,0.0056,0.0057,0.0062,0.0057,0.0057,0.0046,0.0061,0.0062,0.0054,0.0054,0.0058,0.0056,0.0057,0.0059,0.0053,0.0058,0.0068,0.0060,0.0054,0.0060,0.0057,0.0058,0.0054,0.0052,0.0064,0.0052,0.0059,0.0063,0.0052,0.0051,0.0063,0.0063,0.0060,0.0053,0.0049,0.0053,0.0055,0.0058,0.0055,0.0056,0.0063,0.0062,0.0066,0.0050,0.0056,0.0046,0.0056,0.0062,0.0051,0.0062,0.0057,0.0059,0.0063,0.0067,0.0062,0.0061,0.0063,0.0060,0.0054,0.0062,0.0060,0.0068,0.0060,0.0055,0.0059,0.0057,0.0059,0.0058,0.0057,0.0055,0.0057,0.0058,0.0055,0.0057,0.0057,0.0051,0.0056,0.0057,0.0065,0.0071,0.0051,0.0060,0.0070,0.0065,0.0065,0.0065,0.0066,0.0059,0.0064,0.0057,0.0062,0.0057,0.0062,0.0056,0.0066,0.0059,0.0063,0.0060,0.0066,0.0054,0.0061,0.0053,0.0063,0.0053,0.0059,0.0055,0.0055,0.0065,0.0056,0.0056,0.0066,0.0056,0.0055,0.0053,0.0064,0.0070,0.0061,0.0062,0.0055,0.0062,0.0058,0.0060,0.0059,0.0062,0.0053,0.0060,0.0053,0.0058,0.0053,0.0058,0.0054,0.0057,0.0054,0.0054,0.0056,0.0050,0.0066,0.0049,0.0057,0.0062,0.0051,0.0060,0.0052,0.0066,0.0062,0.0059,0.0065,0.0063,0.0062,0.0054,0.0060,0.0055,0.0054,0.0069,0.0056,0.0057,0.0060,0.0059,0.0060,0.0056,0.0057,0.0056,0.0058,0.0055,0.0059,0.0062,0.0058,0.0059,0.0057,0.0052,0.0059,0.0061,0.0055,0.0064,0.0059,0.0057,0.0054,0.0062,0.0068,0.0053,0.0056,0.0054,0.0057,0.0053,0.0058,0.0055,0.0061,0.0055,0.0051,0.0057,0.0064,0.0066,0.0070,0.0053,0.0061,0.0057,0.0051,0.0064,0.0056,0.0058,0.0056,0.0063,0.0063,0.0059,0.0051,0.0051,0.0051,0.0056,0.0056,0.0058,0.0062,0.0063,0.0062,0.0057,0.0060,0.0056,0.0058,0.0053,0.0060,0.0059,0.0061,0.0054,0.0063,0.0058,0.0056,0.0061,0.0063,0.0054,0.0062,0.0048,0.0062,0.0060,0.0057,0.0046,0.0056,0.0054,0.0061,0.0071,0.0057,0.0056,0.0054,0.0056,0.0060,0.0059,0.0057,0.0061,0.0065,0.0063,0.0053,0.0062,0.0063,0.0055,0.0065,0.0064,0.0054,0.0061,0.0056,0.0060,0.0066,0.0055,0.0058,0.0064,0.0064,0.0059,0.0067,0.0061,0.0054,0.0057,0.0063,0.0066,0.0058,0.0059,0.0062,0.0062,0.0065,0.0061,0.0060,0.0056,0.0061,0.0057,0.0058,0.0056,0.0061,0.0058,0.0059,0.0068,0.0060,0.0054,0.0062,0.0060,0.0053,0.0062,0.0059,0.0058,0.0058,0.0056,0.0062,0.0065,0.0068,0.0057,0.0058,0.0059,0.0060,0.0064,0.0056,0.0058,0.0060,0.0049,0.0058,0.0060,0.0062,0.0051,0.0066,0.0059,0.0063,0.0058,0.0050,0.0057,0.0067,0.0062,0.0066,0.0061,0.0052,0.0057,0.0061,0.0061,0.0051,0.0055,0.0073,0.0057,0.0055,0.0067,0.0065,0.0062,0.0051,0.0068,0.0066,0.0054,0.0059,0.0056,0.0058,0.0057,0.0059,0.0070,0.0050,0.0063,0.0054,0.0062,0.0056,0.0054,0.0068,0.0060,0.0058,0.0055,0.0062,0.0052,0.0063,0.0056,0.0058,0.0059,0.0059,0.0060,0.0057,0.0057,0.0061,0.0058,0.0058,0.0061,0.0068,0.0060,0.0048,0.0060,0.0058,0.0062,0.0057,0.0059,0.0062,0.0064,0.0058,0.0058,0.0059,0.0056,0.0056,0.0055,0.0062,0.0056,0.0061,0.0062,0.0059,0.0050,0.0050,0.0061,0.0059,0.0049,0.0061,0.0057,0.0061,0.0061,0.0058,0.0057,0.0057,0.0061,0.0058,0.0067,0.0061,0.0060,0.0057,0.0068,0.0060,0.0069,0.0056,0.0051,0.0048,0.0060,0.0055,0.0068,0.0054,0.0062,0.0060,0.0063,0.0051,0.0064,0.0058,0.0062,0.0058,0.0063,0.0060,0.0073,0.0068,0.0060,0.0060,0.0061,0.0057,0.0050,0.0058,0.0057,0.0055,0.0060,0.0055,0.0060,0.0059,0.0057,0.0051,0.0064,0.0055,0.0059,0.0062,0.0062,0.0055,0.0066,0.0052,0.0057,0.0057,0.0056,0.0055,0.0054,0.0050,0.0056,0.0063,0.0059,0.0057,0.0057,0.0054,0.0058,0.0062,0.0063,0.0056,0.0056,0.0058,0.0054,0.0060,0.0057,0.0062,0.0058,0.0054,0.0067,0.0108,0.0055,0.0049,0.0053,0.0073,0.0062,0.0051,0.0055,0.0062,0.0060,0.0055,0.0060,0.0055,0.0051,0.0070,0.0056,0.0062,0.0057,0.0060,0.0062,0.0062,0.0053,0.0058,0.0058,0.0050,0.0056,0.0055,0.0054,0.0055,0.0060,0.0058,0.0058,0.0066,0.0061,0.0058,0.0054,0.0062,0.0055,0.0058,0.0062,0.0065,0.0060,0.0055,0.0062,0.0057,0.0063,0.0071,0.0064,0.0052,0.0056,0.0055,0.0060,0.0058,0.0061,0.0059,0.0073,0.0057,0.0058,0.0060,0.0057,0.0062,0.0060,0.0063,0.0068,0.0062,0.0059,0.0066,0.0055,0.0058,0.0058,0.0062,0.0066,0.0064,0.0064,0.0061,0.0052,0.0063,0.0067,0.0067,0.0056,0.0058,0.0069,0.0060,0.0062,0.0063,0.0063,0.0056,0.0051,0.0059,0.0061,0.0056,0.0051,0.0056,0.0051,0.0065,0.0060,0.0063,0.0063,0.0058,0.0055,0.0058,0.0065,0.0070,0.0065,0.0052,0.0058,0.0066,0.0054,0.0056,0.0066,0.0058,0.0066,0.0054,0.0058,0.0058,0.0063,0.0058,0.0064,0.0064,0.0071,0.0061,0.0051,0.0072,0.0063,0.0055,0.0062,0.0058,0.0063,0.0057,0.0057,0.0066,0.0060,0.0053,0.0061,0.0068,0.0059,0.0059,0.0062,0.0067,0.0061,0.0064,0.0061,0.0059,0.0067,0.0062,0.0061,0.0051,0.0068,0.0065,0.0058,0.0059,0.0063,0.0060,0.0063,0.0060,0.0072,0.0061,0.0054,0.0058,0.0066,0.0058,0.0068,0.0061,0.0056,0.0064,0.0055,0.0064,0.0063,0.0052,0.0066,0.0059,0.0062,0.0066,0.0058,0.0058,0.0062,0.0066,0.0064,0.0698,0.0062,0.0054,0.0066,0.0070,0.0054,0.0064,0.0059,0.0063,0.0065,0.0058,0.0057,0.0060,0.0057,0.0066,0.0064,0.0068,0.0063,0.0064,0.0062,0.0049,0.0058,0.0051,0.0058,0.0063,0.0059,0.0063,0.0063,0.0062,0.0061,0.0067,0.0052,0.0068,0.0062,0.0062,0.0064,0.0054,0.0063,0.0063,0.0069,0.0056,0.0053,0.0062,0.0065,0.0055,0.0069,0.0059,0.0056,0.0057,0.0056,0.0057,0.0071,0.0057,0.0058,0.0056,0.0061,0.0057,0.0057,0.0059,0.0063,0.5580,0.0060,0.0056,0.0055,0.0066,0.0062,0.0064,0.0066,0.0060,0.0058,0.0058,0.0059,0.0055,0.0062,0.0059,0.0061,0.0058,0.0061,0.0055,0.0059,0.0057,0.0064,0.0062,0.0063,0.0062,0.0057,0.0066,0.0061,0.0064,0.0054,0.0067,0.0059,0.0060,0.0072,0.0067,0.0061,0.0059,0.0067,0.0064,0.0063,0.0058,0.0054,0.0057,0.0069,0.0062,0.0064,0.0057,0.0062,0.0065,0.0061,0.0064,0.0053,0.0062,0.0064,0.0060,0.0062,0.0066,0.0062,0.0068,0.0061,0.0067,0.0057,0.0059,0.0064,0.0064,0.0057,0.0059,0.0069,0.0065,0.0057,0.0067,0.0059,0.0054,0.0059,0.0058,0.0052,0.0057,0.0069,0.0055,0.0058,0.0068,0.0052,0.0060,0.0062,0.0058,0.0064,0.0056,0.0050,0.0070,0.0057,0.0061,0.0061,0.0049,0.0071,0.0071,0.0057,0.0061,0.0065,0.0060,0.0063,0.0060,0.0053,0.0057,0.0059,0.0073,0.0051,0.0070,0.0054,0.0068,0.0056,0.0058,0.0057,0.0063,0.0063,0.0060,0.0061,0.0060,0.0059,0.0063,0.0057,0.0062,0.0063,0.0061,0.0056,0.0062,0.0059,0.0068,0.0061,0.0060,0.0056,0.0060,0.0063,0.0058,0.0057,0.0061,0.0060,0.0068,0.0067,0.0053,0.0067,0.0055,0.0059,0.0053,0.0067,0.0062,0.0064,0.0062,0.0065,0.0058,0.0060,0.0053,0.0051,0.0058,0.0061,0.0060,0.0056,0.0066,0.0060,0.0056,0.0056,0.0062,0.0064,0.0062,0.0056,0.0057,0.0052,0.0059,0.0063,0.0062,0.0061,0.0060,0.0062,0.0060,0.0063,0.0061,0.0060,0.0059,0.0064,0.0066,0.0062,0.0052,0.0066,0.0056,0.0055,0.0060,0.0068,0.0063,0.0065,0.0062,0.0063,0.0057,0.0061,0.0060,0.0064,0.0061,0.0055,0.0057,0.0063,0.0057,0.0054,0.0054,0.0059,0.0050,0.0054,0.0064,0.0067,0.0054,0.0056,0.0066,0.0058,0.0059,0.0064,0.0063,0.0056,0.0056,0.0066,0.0062,0.0056,0.0064,0.0061,0.0062,0.0066,0.0070,0.0061,0.0066,0.0055,0.0060,0.0056,0.0056,0.0054,0.0056,0.0056,0.0061,0.0061,0.0055,0.0059,0.0064,0.0056,0.0056,0.0056,0.0065,0.0062,0.0062,0.0056,0.0062,0.0067,0.0063,0.0060,0.0072,0.0051,0.0066,0.0055,0.0066,0.0058,0.0066,0.0060,0.0062,0.0063,0.0059,0.0060,0.0054,0.0056,0.0055,0.0059,0.0064,0.0059,0.0058,0.0060,0.0053,0.0064,0.0057,0.0063,0.0062,0.0060,0.0059,0.0061,0.0067,0.0066,0.0053,0.0061,0.0055,0.0070,0.0064,0.0063,0.0060,0.0061,0.0055,0.0062,0.0061,0.0057,0.0064,0.0069,0.0066,0.0061,0.0068,0.0059,0.0061,0.0061,0.0068,0.0059,0.0058,0.0056,0.0067,0.0070,0.0067,0.0056,0.0057,0.0062,0.0069,0.0063,0.0063,0.0064,0.0065,0.0059,0.0066,0.0060,0.0063,0.0058,0.0060,0.0061,0.0065,0.0068,0.0059,0.0057,0.3625,0.0883,0.0064,0.0064,0.0054,0.0061,0.0059,0.0063,0.0065,0.0064,0.0070,0.0063,0.0062,0.0064,0.0068,0.0060,0.0062,0.0065,0.0067,0.0056,0.0055,0.0059,0.0061,0.0059,0.0056,0.0065,0.0057,0.0062,0.0066,0.0058,0.0060,0.0067,0.0053,0.0060,0.0059,0.0074,0.0056,0.0068,0.0061,0.0061,0.0074,0.0057,0.0061,0.0060,0.0056,0.0057,0.0061,0.0067,0.0065,0.0067,0.0058,0.0067,0.0065,0.0067,0.0063,0.0060,0.0057,0.0062,0.0058,0.0057,0.0059,0.0065,0.0060,0.0062,0.0062,0.0066,0.0067,0.0063,0.0058,0.0066,0.0062,0.0061,0.0063,0.0061,0.0062,0.0060,0.0058,0.0061,0.0063,0.0070,0.0059,0.0061,0.0059,0.0059,0.0060,0.0061,0.0059,0.0062,0.0058,0.0062,0.0061,0.0060,0.0057,0.0059,0.0058,0.0062,0.0060,0.0063,0.0068,0.0063,0.0059,0.0060,0.0060,0.0061,0.0062,0.0067,0.0055,0.0056,0.0058,0.0062,0.0064,0.0065,0.0058,0.0058,0.0055,0.0064,0.0063,0.0063,0.0065,0.0066,0.0057,0.0055,0.0062,0.0066,0.0062,0.0054,0.0055,0.0064,0.0060,0.0054,0.0062,0.0063,0.0064,0.0069,0.0066,0.0065,0.0067,0.0061,0.0068,0.0060,0.0066,0.0064,0.0061,0.0066,0.0068,0.0064,0.0055,0.0065,0.0067,0.0063,0.0057,0.0058,0.0067,0.0060,0.0055,0.0061,0.0067,0.0063,0.0064,0.0067,0.0056,0.0060,0.0065,0.0061,0.0061,0.0070,0.0066,0.0061,0.0051,0.0065,0.0064,0.0059,0.0059,0.0061,0.0050,0.0073,0.0057,0.0058,0.0057,0.0060,0.0056,0.0058,0.0061,0.0065,0.0063,0.0069,0.0063,0.0063,0.0063,0.0062,0.0062,0.0063,0.0059,0.0068,0.0058,0.0070,0.0062,0.0056,0.0055,0.0057,0.0066,0.0063,0.0061,0.0057,0.0070,0.0069,0.0062,0.0060,0.0073,0.0055,0.0061,0.0062,0.0051,0.0067,0.0072,0.0061,0.0064,0.0058,0.0066,0.0061,0.0061,0.0061,0.0069,0.0055,0.0063,0.0059,0.0070,0.0057,0.0067,0.0066,0.0065,0.0063,0.0061,0.0063,0.0053,0.0058,0.0061,0.0058,0.0062,0.0054,0.0054,0.0060,0.0058,0.0071,0.0053,0.0068,0.0063,0.0064,0.0048,0.0070,0.0063,0.0059,0.0065,0.0059,0.0063,0.0062,0.0063,0.0063,0.0066,0.0059,0.1822,0.0071,0.0059,0.0064,0.0059,0.0061,0.0062,0.0064,0.0064,0.0062,0.0058,0.0058,0.0055,0.0060,0.0056,0.0060,0.0061,0.0062,0.3797,0.0059,0.0068,0.0062,0.0061,0.0057,0.0062,0.0061,0.0060,0.0064,0.0063,0.0059,0.0051,0.0062,0.0057,0.0061,0.0073,0.0062,0.0056,0.0067,0.0061,0.0065,0.0063,0.0055,0.0062,0.0063,0.0065,0.0061,0.0061,0.0062,0.0062,0.0057,0.0064,0.0060,0.0060,0.0055,0.0062,0.0062,0.0063,0.0063,0.0066,0.0063,0.0070,0.0055,0.0060,0.0062,0.0067,0.0066,0.0060,0.0062,0.0059,0.0056,0.0071,0.0061,0.0061,0.0059,0.0052,0.0066,0.0069,0.0056,0.0066,0.0065,0.0075,0.0067,0.0057,0.0064,0.0067,0.0064,0.0065,0.0063,0.0061,0.0063,0.0056,0.0058,0.0068,0.0055,0.0061,0.0058,0.0063,0.0055,0.0059,0.0059,0.0060,0.0063,0.0058,0.0067,0.0070,0.0070,0.0056,0.0063,0.0056,0.0065,0.0065,0.0076,0.0062,0.0074,0.0064,0.0067,0.0056,0.0059,0.0068,0.0060,0.0072,0.0062,0.0063,0.0062,0.0057,0.0054,0.0067,0.0058,0.0060,0.0064,0.0066,0.0062,0.0060,0.0059,0.0068,0.0054,0.0063,0.0064,0.0067,0.0058,0.0064,0.0067,0.0057,0.0057,0.0063,0.0062,0.0054,0.0068,0.0057,0.0066,0.0064,0.0060,0.0064,0.0060,0.0066,0.0059,0.0069,0.0056,0.0058,0.0062,0.0060,0.0055,0.0056,0.0066,0.0060,0.0061,0.0067,0.0054,0.0061,0.0064,0.0060,0.0059,0.0062,0.0064,0.0069,0.0070,0.0061,0.0062,0.0056,0.0067,0.0062,0.0064,0.0068,0.0059,0.0072,0.0062,0.0064,0.0065,0.0060,0.0071,0.0061,0.0049,0.0066,0.0055,0.0061,0.0066,0.0064,0.0059,0.0071,0.0068,0.0062,0.0061,0.0057,0.0060,0.0058,0.0061,0.0062,0.0068,0.0056,0.0061,0.0063,0.0068,0.0061,0.0061,0.0066,0.0055,0.0059,0.0065,0.0068,0.0068,0.0063,0.0056,0.0059,0.0060,0.0058,0.0058,0.0058,0.0069,0.0053,0.0062,0.0067,0.0069,0.0068,0.0061,0.0053,0.0068,0.0072,0.0063,0.0062,0.0058,0.2555,0.0067,0.0065,0.0065,0.0064,0.0059,0.0059,0.0057,0.0066,0.0064,0.0062,0.0057,0.0061,0.0056,0.0059,0.0059,0.0063,0.0060,0.0064,0.0058,0.0056,0.0066,0.0062,0.0056,0.0056,0.0059,0.0062,0.0061,0.0057,0.0469,0.4595,0.0061,0.0061,0.0061,0.0056,0.0066,0.0054,0.0062,0.0063,0.0052,0.0059,0.0056,0.0059,0.0052,0.0059,0.0064,0.0064,0.0066,0.0066,0.0058,0.0068,0.0066,0.0067,0.0061,0.0067,0.0063,0.0070,0.0077,0.0058,0.0063,0.0062,0.0060,0.0072,0.0064,0.0059,0.0053,0.0066,0.0060,0.0064,0.0059,0.0061,0.0071,0.0066,0.0057,0.0064,0.0060,0.0072,0.0062,0.0060,0.0068,0.0067,0.0063,0.0067,0.0061,0.0063,0.0069,0.0063,0.0068,0.0056,0.0058,0.0064,0.0056,0.0064,0.0059,0.0061,0.0057,0.0058,0.0067,0.0063,0.0064,0.0067,0.0065,0.0067,0.0067,0.0056,0.0070,0.0063,0.0071,0.0064,0.0066,0.0060,0.0062,0.0058,0.0053,0.0064,0.0064,0.0057,0.0061,0.0055,0.0061,0.0055,0.0062,0.0058,0.0060,0.0054,0.0056,0.0066,0.0064,0.0064,0.0066,0.0053,0.0055,0.0059,0.0063,0.0069,0.0063,0.0067,0.0063,0.0067,0.0060,0.0066,0.0071,0.0068,0.0062,0.0059,0.0060,0.0060,0.0061,0.0077,0.0065,0.0059,0.0060,0.0055,0.0061,0.0065,0.0071,0.0062,0.0060,0.0062,0.0066,0.0061,0.0064,0.0054,0.0058,0.0068,0.0052,0.0063,0.0065,0.0069,0.0061,0.0060,0.0058,0.0056,0.0060,0.0064,0.0059,0.0062,0.0070,0.0058,0.0061,0.0059,0.0055,0.0057,0.0063,0.0057,0.0055,0.0065,0.0061,0.0067,0.0056,0.0060,0.0066,0.0056,0.0068,0.0064,0.0063,0.0067,0.0059,0.0058,0.0055,0.0061,0.0060,0.0063,0.0059,0.0065,0.0067,0.0063,0.0066,0.0068,0.0066,0.0071,0.0226,0.0065,0.0058,0.0059,0.0061,0.0062,0.0069,0.0056,0.0060,0.0056,0.0060,0.0065,0.0070,0.0065,0.0060,0.0069,0.0063,0.0068,0.0064,0.0064,0.0060,0.0059,0.0061,0.0061,0.0070,0.0064,0.0066,0.0062,0.3380,0.0065,0.0060,0.0058,0.0066,0.0067,0.0062,0.0063,0.0061,0.0063,0.0056,0.0062,0.0057,0.0065,0.0062,0.0071,0.0060,0.0062,0.0068,0.0070,0.0060,0.0065,0.0059,0.0067,0.0058,0.0068,0.0061,0.0056,0.0062,0.0063,0.0063,0.0070,0.0069,0.0065,0.0068,0.0066,0.0057,0.0063,0.0063,0.0067,0.0063,0.0069,0.0060,0.0067,0.0058,0.0065,0.0064,0.0067,0.0062,0.0060,0.0064,0.0063,0.0066,0.0059,0.0064,0.0058,0.0064,0.0067,0.0066,0.0061,0.0062,0.0066,
